row,file,s_file,name,s_name,profile,first_statement,locals,numparms,parm_start,parm_size
281,plane4.qc,6959,start_aircraft4,7041,0,12316,2,0,9509,00000000
282,plane5.qc,7057,ac5_currentammo,7084,0,12400,0,0,9559,00000000
283,plane5.qc,7057,ac5_steer,7135,0,12436,15,0,9581,00000000
284,plane5.qc,7057,ac5_attack,7145,0,12656,7,0,9729,00000000
285,plane5.qc,7057,start_aircraft5,7156,0,12914,2,0,9950,00000000
286,helo1.qc,7172,he1_currentammo,7198,0,12996,0,0,10000,00000000
287,helo1.qc,7172,he1_steer,7267,0,13032,16,0,10022,00000000
288,helo1.qc,7172,he1_attack,7277,0,13492,7,0,10330,00000000
289,helo1.qc,7172,start_helo1,7288,0,13730,2,0,10535,00000000
290,ground1.qc,7300,gv1_steer,7490,0,13807,14,0,10581,00000000
291,ground1.qc,7300,gv1_attack,7500,0,14127,8,0,10788,00000000
292,ground1.qc,7300,gv1_currentammo,7527,0,14247,0,0,10893,00000000
293,ground1.qc,7300,start_groundveh1,7577,0,14281,2,0,10913,00000000
294,ground2.qc,7594,gv2_steer,7605,0,14423,14,0,11016,00000000
295,ground2.qc,7594,gv2_attack,7615,0,14782,8,0,11215,00000000
296,ground2.qc,7594,gv2_currentammo,7643,0,15036,0,0,11439,00000000
297,ground2.qc,7594,start_groundveh2,7710,0,15072,2,0,11461,00000000
298,ground3.qc,7727,gv3_steer,7891,0,15241,14,0,11572,00000000
299,ground3.qc,7727,gv3_attack,7924,0,15599,9,0,11780,00000000
300,ground3.qc,7727,gv3_currentammo,7987,0,15865,0,0,11978,00000000
301,ground3.qc,7727,start_groundveh3,8051,0,15901,2,0,12002,00000000
302,ground4.qc,8068,gv4_steer,8232,0,16070,19,0,12113,00000000
303,ground4.qc,8068,gv4_attack,8242,0,16502,8,0,12439,00000000
304,ground4.qc,8068,gv4_currentammo,8253,0,16768,0,0,12645,00000000
305,ground4.qc,8068,start_groundveh4,8317,0,16804,2,0,12666,00000000
306,world.qc,8334,main,9948,0,16975,0,0,12778,00000000
307,world.qc,8334,worldspawn,11112,0,17198,2,0,12890,00000000
308,world.qc,8334,StartFrame,11144,0,17718,0,0,12970,00000000
309,world.qc,8334,bodyque,11155,0,17748,0,0,12982,00000000
310,world.qc,8334,InitBodyQue,11171,0,17749,1,0,12982,00000000
311,world.qc,8334,CopyToBodyQue,11183,0,17783,0,1,13005,10000000
312,control.qc,11197,trigger_runway_touch,11208,0,17819,0,0,13040,00000000
313,control.qc,11197,toffrunway_start,11240,0,17845,1,0,13057,00000000
314,control.qc,11197,trigger_toffrunway,11257,0,17870,0,0,13067,00000000
315,control.qc,11197,landrunway_start,11276,0,17876,1,0,13071,00000000
316,control.qc,11197,trigger_landrunway,11293,0,17901,0,0,13080,00000000
317,control.qc,11197,control_think,11312,0,17907,0,0,13084,00000000
318,control.qc,11197,start_control,11350,0,17963,0,0,13124,00000000
319,control.qc,11197,info_control,11370,0,17998,0,0,13162,00000000
320,control.qc,11197,comm_control,12115,0,18042,5,1,13188,10000000
321,admin.qc,12128,Adminmenu,12242,0,18487,0,0,13333,00000000
322,admin.qc,12128,CheckAdminCmd,12685,0,18509,4,0,13341,00000000
323,client.qc,12699,info_intermission,12709,0,18881,0,0,13500,00000000
324,client.qc,12699,SetChangeParms,12727,0,18882,0,0,13500,00000000
325,client.qc,12699,SetNewParms,12742,0,18928,0,0,13528,00000000
326,client.qc,12699,DecodeLevelParms,12754,0,18941,0,0,13532,00000000
327,client.qc,12699,FindIntermission,12849,0,18963,2,0,13545,00000000
328,client.qc,12699,GotoNextMap,12885,0,19007,2,0,13557,00000000
329,client.qc,12699,ExitIntermission,15631,0,19054,0,0,13573,00000000
330,client.qc,12699,IntermissionThink,15648,0,19176,0,0,13597,00000000
331,client.qc,12699,execute_changelevel,15666,0,19191,1,0,13607,00000000
332,client.qc,12699,changelevel_touch,15705,0,19268,1,0,13641,00000000
333,client.qc,12699,trigger_changelevel,15760,0,19309,0,0,13662,00000000
334,client.qc,12699,respawn,15780,0,19318,0,0,13668,00000000
335,client.qc,12699,ClientKill,15799,0,19355,0,0,13686,00000000
336,client.qc,12699,CheckSpawnPoint,15810,0,19383,0,1,13701,30000000
337,client.qc,12699,SelectAirSpawnPoint,15882,0,19385,10,0,13705,00000000
338,client.qc,12699,PutClientInServer,15963,0,19502,1,0,13755,00000000
339,client.qc,12699,info_player_start,15981,0,19654,0,0,13858,00000000
340,client.qc,12699,info_player_start2,15999,0,19680,3,0,13874,00000000
341,client.qc,12699,testplayerstart,16018,0,19720,0,0,13898,00000000
342,client.qc,12699,info_player_deathmatch,16034,0,19721,0,0,13899,00000000
343,client.qc,12699,info_player_coop,16057,0,19807,0,0,13952,00000000
344,client.qc,12699,NextLevel,16100,0,19830,1,0,13966,00000000
345,client.qc,12699,CheckRules,16130,0,19899,2,0,13997,00000000
346,client.qc,12699,PlayerDeathThink,16574,0,19920,8,0,14008,00000000
347,client.qc,12699,PlayerPreThink,16631,0,20315,6,0,14217,00000000
348,client.qc,12699,CheckPowerups,16646,0,20563,0,0,14391,00000000
349,client.qc,12699,SetCameraPlace,16660,0,20565,8,0,14392,00000000
350,client.qc,12699,PlayerPostThink,16675,0,20699,7,0,14534,00000000
351,client.qc,12699,ClientConnect,16710,0,20943,3,0,14667,00000000
352,client.qc,12699,ClientDisconnect,16753,0,20951,0,0,14672,00000000
353,player.qc,16770,player_stand1,16780,0,20974,0,0,14677,00000000
354,player.qc,16770,player_run,16794,0,21012,0,0,14699,00000000
355,player.qc,16770,player_shot1,16805,0,21053,0,0,14725,00000000
356,player.qc,16770,player_shot2,16818,0,21061,0,0,14731,00000000
357,player.qc,16770,player_shot3,16831,0,21065,0,0,14734,00000000
358,player.qc,16770,player_shot4,16844,0,21069,0,0,14737,00000000
359,player.qc,16770,player_shot5,16857,0,21073,0,0,14740,00000000
360,player.qc,16770,player_shot6,16870,0,21077,0,0,14743,00000000
361,player.qc,16770,player_axe1,16883,0,21081,0,0,14746,00000000
362,player.qc,16770,player_axe2,16895,0,21085,0,0,14749,00000000
363,player.qc,16770,player_axe3,16907,0,21089,0,0,14751,00000000
364,player.qc,16770,player_axe4,16919,0,21093,0,0,14754,00000000
365,player.qc,16770,player_axeb1,16931,0,21097,0,0,14757,00000000
366,player.qc,16770,player_axeb2,16944,0,21101,0,0,14760,00000000
367,player.qc,16770,player_axeb3,16957,0,21105,0,0,14763,00000000
368,player.qc,16770,player_axeb4,16970,0,21109,0,0,14766,00000000
369,player.qc,16770,player_axec1,16983,0,21113,0,0,14768,00000000
370,player.qc,16770,player_axec2,16996,0,21117,0,0,14771,00000000
371,player.qc,16770,player_axec3,17009,0,21121,0,0,14774,00000000
372,player.qc,16770,player_axec4,17022,0,21125,0,0,14777,00000000
373,player.qc,16770,player_axed1,17035,0,21129,0,0,14780,00000000
374,player.qc,16770,player_axed2,17048,0,21133,0,0,14783,00000000
375,player.qc,16770,player_axed3,17061,0,21137,0,0,14786,00000000
376,player.qc,16770,player_axed4,17074,0,21141,0,0,14789,00000000
377,player.qc,16770,player_nail1,17087,0,21145,0,0,14791,00000000
