row,name,s_name,ofs,type,typename
4725,globaldef005414,111344,8702,2,float
4726,IMMEDIATE,70014,4090,2,float
4727,IMMEDIATE,70014,4091,1,string
4728,IMMEDIATE,70014,4092,1,string
4729,globaldef005418,111360,8703,3,vector
4730,globaldef005422,111376,8706,3,vector
4731,IMMEDIATE,70014,4093,2,float
4732,IMMEDIATE,70014,4094,1,string
4733,func002071,111392,4095,6,void()
4734,globaldef005430,111403,8709,3,vector
4735,globaldef005434,111419,8715,3,vector
4736,globaldef005438,111435,8718,3,vector
4737,func002073,111451,4096,6,void()
4738,globaldef005443,111462,8721,3,vector
4739,IMMEDIATE,70014,4097,2,float
4740,func002074,111478,4098,6,void()
4741,func002075,111489,4099,6,void()
4742,func002076,111500,4100,6,void()
4743,func002077,111511,4101,6,void()
4744,func002078,111522,4102,6,void()
4745,func002079,111533,4103,6,void()
4746,func002080,111544,4104,6,void()
4747,func002081,111555,4105,6,void()
4748,func002082,111566,4106,6,void()
4749,func002083,111577,4107,6,void()
4750,func002084,111588,4108,6,void()
4751,func002085,111599,4109,6,void()
4752,func002086,111610,4110,6,void()
4753,func002087,111621,4111,6,void()
4754,func002088,111632,4112,6,void()
4755,func002089,111643,4113,6,void()
4756,func002090,111654,4114,6,void()
4757,func002091,111665,4115,6,void()
4758,func002092,111676,4116,6,void()
4759,func002093,111687,4117,6,void()
4760,func002094,111698,4118,6,void()
4761,func002095,111709,4119,6,void()
4762,func002096,111720,4120,6,void()
4763,func002097,111731,4121,6,void()
4764,func002098,111742,4122,6,void()
4765,func002099,111753,4123,6,void()
4766,func002100,111764,4124,6,void()
4767,func002101,111775,4125,6,void()
4768,func002102,111786,4126,6,void()
4769,func002103,111797,4127,6,void()
4770,func002104,111808,4128,6,void()
4771,func002105,111819,4129,6,void()
4772,func002106,111830,4130,6,void()
4773,func002107,111841,4131,6,void()
4774,func002108,111852,4132,6,void()
4775,func002109,111863,4133,6,void()
4776,func002110,111874,4134,6,void()
4777,func002111,111885,4135,6,void()
4778,func002112,111896,4136,6,void()
4779,func002113,111907,4137,6,void()
4780,func002114,111918,4138,6,void()
4781,func002115,111929,4139,6,void()
4782,func002116,111940,4140,6,void()
4783,func002117,111951,4141,6,void()
4784,func002118,111962,4142,6,void()
4785,func002119,111973,4143,6,void()
4786,func002120,111984,4144,6,void()
4787,func002121,111995,4145,6,void()
4788,func002122,112006,4146,6,void()
4789,func002123,112017,4147,6,void()
4790,func002124,112028,4148,6,void()
4791,func002125,112039,4149,6,void()
4792,func002126,112050,4150,6,void()
4793,func002127,112061,4151,6,void()
4794,func002128,112072,4152,6,void()
4795,func002129,112083,4153,6,void()
4796,func002130,112094,4154,6,void()
4797,func002131,112105,4155,6,void()
4798,func002132,112116,4156,6,void()
4799,func002133,112127,4157,6,void()
4800,func002134,112138,4158,6,void()
4801,func002135,112149,4159,6,void()
4802,func002136,112160,4160,6,void()
4803,func002137,112171,4161,6,void()
4804,func002138,112182,4162,6,void()
4805,func002139,112193,4163,6,void()
4806,func002140,112204,4164,6,void()
4807,func002141,112215,4165,6,void()
4808,func002142,112226,4166,6,void()
4809,func002143,112237,4167,6,void()
4810,func002144,112248,4168,6,void()
4811,func002145,112259,4169,6,void()
4812,func002146,112270,4170,6,void()
4813,func002147,112281,4171,6,void()
4814,func002148,112292,4172,6,void()
4815,func002149,112303,4173,6,void()
4816,func002150,112314,4174,6,void()
4817,func002151,112325,4175,6,void()
4818,func002152,112336,4176,6,void()
4819,func002153,112347,4177,6,void()
4820,func002154,112358,4178,6,void()
4821,func002155,112369,4179,6,void()
4822,globaldef005530,112380,8724,4,entity
4823,globaldef005531,112396,8725,2,float
4824,globaldef005532,112412,8726,2,float
4825,func002156,112428,4180,6,void()
4826,func002157,112439,4181,6,void()
4827,func002158,112450,4182,6,void()
4828,func002159,112461,4183,6,void()
4829,func002160,112472,4184,6,void()
4830,func002161,112483,4185,6,void()
4831,func002162,112494,4186,6,void()
4832,func002163,112505,4187,6,void()
4833,func002164,112516,4188,6,void()
4834,func002165,112527,4189,6,void()
4835,func002166,112538,4190,6,void()
4836,func002167,112549,4191,6,void()
4837,func002168,112560,4192,6,void()
4838,func002169,112571,4193,6,void()
4839,func002170,112582,4194,6,void()
4840,func002171,112593,4195,6,void()
4841,func002172,112604,4196,6,void()
4842,func002173,112615,4197,6,void()
4843,func002174,112626,4198,6,void()
4844,func002175,112637,4199,6,void()
4845,func002176,112648,4200,6,void()
4846,func002177,112659,4201,6,void()
4847,func002178,112670,4202,6,void()
4848,func002179,112681,4203,6,void()
4849,func002180,112692,4204,6,void()
4850,func002181,112703,4205,6,void()
4851,IMMEDIATE,70014,4206,1,string
4852,IMMEDIATE,70014,4207,1,string
4853,finale_1,112714,4208,6,void()
4854,finale_2,112723,4209,6,void()
4855,finale_3,112732,4210,6,void()
4856,finale_4,112741,4211,6,void()
4857,shub,112750,4212,32772,
4858,old_idle1,112755,4213,6,void()
4859,old_idle2,112765,4214,6,void()
4860,old_idle3,112775,4215,6,void()
4861,old_idle4,112785,4216,6,void()
4862,old_idle5,112795,4217,6,void()
4863,old_idle6,112805,4218,6,void()
4864,old_idle7,112815,4219,6,void()
4865,old_idle8,112825,4220,6,void()
4866,old_idle9,112835,4221,6,void()
4867,old_idle10,112845,4222,6,void()
4868,old_idle11,112856,4223,6,void()
4869,old_idle12,112867,4224,6,void()
4870,old_idle13,112878,4225,6,void()
4871,old_idle14,112889,4226,6,void()
4872,old_idle15,112900,4227,6,void()
4873,old_idle16,112911,4228,6,void()
4874,old_idle17,112922,4229,6,void()
4875,old_idle18,112933,4230,6,void()
4876,old_idle19,112944,4231,6,void()
4877,old_idle20,112955,4232,6,void()
4878,old_idle21,112966,4233,6,void()
4879,old_idle22,112977,4234,6,void()
4880,old_idle23,112988,4235,6,void()
4881,old_idle24,112999,4236,6,void()
4882,old_idle25,113010,4237,6,void()
4883,old_idle26,113021,4238,6,void()
4884,old_idle27,113032,4239,6,void()
4885,old_idle28,113043,4240,6,void()
4886,old_idle29,113054,4241,6,void()
4887,old_idle30,113065,4242,6,void()
4888,old_idle31,113076,4243,6,void()
4889,old_idle32,113087,4244,6,void()
4890,old_idle33,113098,4245,6,void()
4891,old_idle34,113109,4246,6,void()
4892,old_idle35,113120,4247,6,void()
4893,old_idle36,113131,4248,6,void()
4894,old_idle37,113142,4249,6,void()
4895,old_idle38,113153,4250,6,void()
4896,old_idle39,113164,4251,6,void()
4897,old_idle40,113175,4252,6,void()
4898,old_idle41,113186,4253,6,void()
4899,old_idle42,113197,4254,6,void()
4900,old_idle43,113208,4255,6,void()
4901,old_idle44,113219,4256,6,void()
4902,old_idle45,113230,4257,6,void()
4903,old_idle46,113241,4258,6,void()
4904,old_thrash1,113252,4259,6,void()
4905,old_thrash2,113264,4260,6,void()
4906,old_thrash3,113276,4261,6,void()
4907,IMMEDIATE,70014,4262,1,string
4908,old_thrash4,113288,4263,6,void()
4909,old_thrash5,113300,4264,6,void()
4910,IMMEDIATE,70014,4265,1,string
4911,old_thrash6,113312,4266,6,void()
4912,IMMEDIATE,70014,4267,1,string
4913,old_thrash7,113324,4268,6,void()
4914,IMMEDIATE,70014,4269,1,string
4915,old_thrash8,113336,4270,6,void()
4916,IMMEDIATE,70014,4271,1,string
4917,old_thrash9,113348,4272,6,void()
4918,old_thrash10,113360,4273,6,void()
4919,old_thrash11,113373,4274,6,void()
4920,old_thrash12,113386,4275,6,void()
4921,old_thrash13,113399,4276,6,void()
4922,old_thrash14,113412,4277,6,void()
4923,old_thrash15,113425,4278,6,void()
4924,old_thrash16,113438,4279,6,void()
4925,old_thrash17,113451,4280,6,void()
4926,old_thrash18,113464,4281,6,void()
4927,old_thrash19,113477,4282,6,void()
4928,IMMEDIATE,70014,4283,1,string
4929,old_thrash20,113490,4284,6,void()
4930,pos,113503,8727,4,entity
4931,pl,113507,8728,4,entity
4932,timer,113510,8729,4,entity
4933,IMMEDIATE,70014,4285,2,float
4934,IMMEDIATE,70014,4286,1,string
4935,IMMEDIATE,70014,4287,1,string
4936,IMMEDIATE,70014,4288,1,string
4937,o,113516,8730,3,vector
4938,IMMEDIATE,70014,4289,3,vector
4939,IMMEDIATE,70014,4292,1,string
4940,IMMEDIATE,70014,4293,1,string
4941,oldo,113518,8733,3,vector
4942,x,113523,8736,2,float
4943,y,113525,8737,2,float
4944,z,113527,8738,2,float
4945,r,113529,8739,2,float
4946,n,113531,8740,4,entity
4947,IMMEDIATE,70014,4294,1,string
4948,IMMEDIATE,70014,4295,2,float
4949,IMMEDIATE,70014,4296,2,float
4950,IMMEDIATE,70014,4297,1,string
4951,IMMEDIATE,70014,4298,3,vector
4952,IMMEDIATE,70014,4301,3,vector
4953,nopain,113533,4304,6,void()
4954,IMMEDIATE,70014,4305,2,float
4955,IMMEDIATE,70014,4306,1,string
4956,IMMEDIATE,70014,4307,1,string
4957,IMMEDIATE,70014,4308,1,string
4958,IMMEDIATE,70014,4309,3,vector
4959,IMMEDIATE,70014,4312,3,vector
4960,globaldef005676,113540,4315,32770,
4961,globaldef005677,113556,4316,32770,
4962,globaldef005678,113572,4317,32770,
4963,globaldef005679,113588,8741,4,entity
4964,IMMEDIATE,70014,4318,1,string
4965,func002256,113604,4319,6,void()
4966,globaldef005682,113615,8742,2,float
4967,globaldef005683,113631,8743,2,float
4968,globaldef005684,113647,8744,2,float
4969,func002258,113663,4320,6,void()
4970,globaldef005686,113674,8745,2,float
4971,globaldef005687,113690,8746,2,float
4972,globaldef005688,113706,8747,2,float
4973,globaldef005689,113722,8748,2,float
4974,globaldef005690,113738,8749,2,float
4975,globaldef005691,113754,8750,2,float
4976,globaldef005692,113770,8751,1,string
4977,globaldef005693,113786,8752,2,float
4978,globaldef005694,113802,8753,2,float
4979,globaldef005695,113818,8754,2,float
4980,globaldef005696,113834,8755,2,float
4981,globaldef005697,113850,8756,4,entity
4982,globaldef005698,113866,8757,2,float
4983,globaldef005699,113882,8758,2,float
4984,globaldef005700,113898,8759,4,entity
4985,globaldef005701,113914,8760,2,float
4986,globaldef005702,113930,8761,4,entity
4987,globaldef005703,113946,8762,4,entity
4988,globaldef005704,113962,8763,4,entity
4989,globaldef005705,113978,8764,4,entity
4990,globaldef005706,113994,8765,3,vector
4991,IMMEDIATE,70014,4321,1,string
4992,func002269,114010,4322,6,void()
4993,globaldef005714,114021,8768,4,entity
4994,globaldef005715,114037,8769,4,entity
4995,func002270,114053,4323,6,void()
4996,globaldef005717,114064,8770,4,entity
4997,globaldef005718,114080,8771,4,entity
4998,func002271,114096,4324,6,void()
4999,globaldef005720,114107,8772,4,entity
5000,globaldef005721,114123,8773,2,float
5001,globaldef005722,114139,8774,2,float
5002,globaldef005723,114155,8775,2,float
5003,globaldef005724,114171,8776,2,float
5004,globaldef005725,114187,8777,2,float
5005,globaldef005726,114203,8778,3,vector
5006,IMMEDIATE,70014,4325,1,string
5007,IMMEDIATE,70014,4326,1,string
5008,func002272,114219,4327,6,void()
5009,globaldef005733,114230,8781,4,entity
5010,globaldef005734,114246,8782,2,float
5011,globaldef005735,114262,8783,3,vector
5012,globaldef005739,114278,8786,4,entity
5013,globaldef005740,114294,8787,2,float
5014,globaldef005745,114310,8788,4,entity
5015,globaldef005746,114326,8789,4,entity
5016,func002274,114342,4328,6,void()
5017,globaldef005748,114353,8790,4,entity
5018,globaldef005749,114369,8791,3,vector
5019,globaldef005757,114385,8794,4,entity
5020,globaldef005759,114401,8795,3,vector
5021,globaldef005763,114417,8798,2,float
5022,globaldef005764,114433,8799,2,float
5023,func002275,114449,4329,6,void()
5024,func002276,114460,4330,6,void()
5025,globaldef005768,114471,8800,3,vector
5026,globaldef005772,114487,8803,3,vector
5027,globaldef005776,114503,8806,2,float
5028,globaldef005777,114519,8807,2,float
5029,globaldef005778,114535,8808,2,float
5030,globaldef005779,114551,8809,2,float
5031,globaldef005780,114567,8810,2,float
5032,globaldef005781,114583,8811,4,entity
5033,globaldef005782,114599,4331,32770,
5034,globaldef005783,114615,4332,32770,
5035,globaldef005784,114631,4333,32770,
5036,globaldef005785,114647,4334,32770,
5037,globaldef005786,114663,4335,32770,
5038,globaldef005787,114679,4336,32770,
5039,globaldef005788,114695,4337,32770,
5040,globaldef005789,114711,4338,32770,
5041,globaldef005790,114727,4339,32770,
5042,globaldef005791,114743,4340,32770,
5043,globaldef005792,114759,4341,32770,
5044,globaldef005793,114775,4342,32770,
5045,globaldef005794,114791,4343,32770,
5046,globaldef005795,114807,4344,32770,
5047,globaldef005796,114823,4345,32770,
5048,globaldef005797,114839,4346,32770,
5049,globaldef005798,114855,4347,32770,
5050,globaldef005799,114871,4348,32770,
5051,globaldef005800,114887,4349,32770,
5052,globaldef005801,114903,4350,32770,
5053,globaldef005802,114919,4351,32770,
5054,globaldef005803,114935,4352,32770,
5055,globaldef005804,114951,4353,32770,
5056,globaldef005805,114967,4354,32770,
5057,globaldef005807,114983,4355,32770,
5058,globaldef005808,114999,4356,32770,
5059,globaldef005809,115015,4357,32770,
5060,globaldef005810,115031,4358,32770,
5061,globaldef005811,115047,4359,32770,
5062,globaldef005812,115063,4360,32770,
5063,globaldef005813,115079,4361,32770,
5064,globaldef005815,115095,4362,32770,
5065,globaldef005816,115111,4363,32770,
5066,globaldef005817,115127,4364,32770,
5067,globaldef005818,115143,4365,32770,
5068,globaldef005819,115159,4366,32770,
5069,globaldef005820,115175,8812,2,float
5070,IMMEDIATE,70014,4367,1,string
5071,IMMEDIATE,70014,4368,1,string
5072,IMMEDIATE,70014,4369,1,string
5073,IMMEDIATE,70014,4370,1,string
5074,IMMEDIATE,70014,4371,1,string
5075,IMMEDIATE,70014,4372,1,string
5076,IMMEDIATE,70014,4373,1,string
5077,IMMEDIATE,70014,4374,1,string
5078,IMMEDIATE,70014,4375,1,string
5079,IMMEDIATE,70014,4376,1,string
5080,IMMEDIATE,70014,4377,1,string
5081,IMMEDIATE,70014,4378,1,string
5082,IMMEDIATE,70014,4379,1,string
5083,IMMEDIATE,70014,4380,1,string
5084,IMMEDIATE,70014,4381,1,string
5085,IMMEDIATE,70014,4382,1,string
5086,IMMEDIATE,70014,4383,1,string
5087,IMMEDIATE,70014,4384,1,string
5088,IMMEDIATE,70014,4385,1,string
5089,IMMEDIATE,70014,4386,1,string
5090,IMMEDIATE,70014,4387,1,string
5091,IMMEDIATE,70014,4388,1,string
5092,IMMEDIATE,70014,4389,1,string
5093,IMMEDIATE,70014,4390,1,string
5094,IMMEDIATE,70014,4391,1,string
5095,globaldef005846,115191,8813,2,float
5096,IMMEDIATE,70014,4392,1,string
5097,IMMEDIATE,70014,4393,1,string
5098,IMMEDIATE,70014,4394,1,string
5099,IMMEDIATE,70014,4395,1,string
5100,IMMEDIATE,70014,4396,1,string
5101,IMMEDIATE,70014,4397,1,string
5102,IMMEDIATE,70014,4398,1,string
5103,IMMEDIATE,70014,4399,1,string
5104,IMMEDIATE,70014,4400,1,string
5105,IMMEDIATE,70014,4401,1,string
5106,IMMEDIATE,70014,4402,1,string
5107,IMMEDIATE,70014,4403,1,string
5108,IMMEDIATE,70014,4404,1,string
5109,IMMEDIATE,70014,4405,1,string
5110,IMMEDIATE,70014,4406,1,string
5111,IMMEDIATE,70014,4407,1,string
5112,IMMEDIATE,70014,4408,1,string
5113,IMMEDIATE,70014,4409,1,string
5114,IMMEDIATE,70014,4410,1,string
5115,IMMEDIATE,70014,4411,1,string
5116,IMMEDIATE,70014,4412,1,string
5117,IMMEDIATE,70014,4413,1,string
5118,IMMEDIATE,70014,4414,1,string
5119,IMMEDIATE,70014,4415,1,string
5120,globaldef005871,115207,8814,2,float
5121,globaldef005872,115223,8815,4,entity
5122,globaldef005873,115239,8816,2,float
5123,IMMEDIATE,70014,4416,1,string
5124,IMMEDIATE,70014,4417,1,string
5125,IMMEDIATE,70014,4418,1,string
5126,IMMEDIATE,70014,4419,1,string
5127,IMMEDIATE,70014,4420,1,string
5128,IMMEDIATE,70014,4421,1,string
5129,IMMEDIATE,70014,4422,1,string
5130,IMMEDIATE,70014,4423,1,string
5131,IMMEDIATE,70014,4424,1,string
5132,IMMEDIATE,70014,4425,1,string
5133,IMMEDIATE,70014,4426,1,string
5134,IMMEDIATE,70014,4427,1,string
5135,IMMEDIATE,70014,4428,1,string
5136,IMMEDIATE,70014,4429,1,string
5137,IMMEDIATE,70014,4430,1,string
5138,IMMEDIATE,70014,4431,1,string
5139,IMMEDIATE,70014,4432,1,string
5140,IMMEDIATE,70014,4433,1,string
5141,IMMEDIATE,70014,4434,1,string
5142,IMMEDIATE,70014,4435,1,string
5143,IMMEDIATE,70014,4436,1,string
5144,IMMEDIATE,70014,4437,1,string
5145,IMMEDIATE,70014,4438,1,string
5146,IMMEDIATE,70014,4439,1,string
5147,globaldef005898,115255,8817,4,entity
5148,globaldef005899,115271,8818,2,float
5149,globaldef005900,115287,8819,1,string
5150,IMMEDIATE,70014,4440,1,string
5151,IMMEDIATE,70014,4441,1,string
5152,IMMEDIATE,70014,4442,1,string
5153,IMMEDIATE,70014,4443,1,string
5154,IMMEDIATE,70014,4444,1,string
5155,IMMEDIATE,70014,4445,1,string
5156,IMMEDIATE,70014,4446,1,string
5157,IMMEDIATE,70014,4447,1,string
5158,IMMEDIATE,70014,4448,1,string
5159,IMMEDIATE,70014,4449,1,string
5160,IMMEDIATE,70014,4450,1,string
5161,IMMEDIATE,70014,4451,1,string
5162,IMMEDIATE,70014,4452,1,string
5163,IMMEDIATE,70014,4453,1,string
5164,IMMEDIATE,70014,4454,1,string
5165,IMMEDIATE,70014,4455,1,string
5166,IMMEDIATE,70014,4456,1,string
5167,IMMEDIATE,70014,4457,1,string
5168,IMMEDIATE,70014,4458,1,string
5169,IMMEDIATE,70014,4459,1,string
5170,IMMEDIATE,70014,4460,1,string
5171,IMMEDIATE,70014,4461,1,string
5172,IMMEDIATE,70014,4462,1,string
5173,IMMEDIATE,70014,4463,1,string
5174,IMMEDIATE,70014,4464,1,string
5175,IMMEDIATE,70014,4465,1,string
5176,IMMEDIATE,70014,4466,1,string
5177,IMMEDIATE,70014,4467,1,string
5178,IMMEDIATE,70014,4468,1,string
5179,IMMEDIATE,70014,4469,1,string
5180,IMMEDIATE,70014,4470,1,string
5181,IMMEDIATE,70014,4471,1,string
5182,IMMEDIATE,70014,4472,1,string
5183,IMMEDIATE,70014,4473,1,string
5184,IMMEDIATE,70014,4474,1,string
5185,IMMEDIATE,70014,4475,1,string
5186,IMMEDIATE,70014,4476,1,string
5187,IMMEDIATE,70014,4477,1,string
5188,IMMEDIATE,70014,4478,1,string
5189,IMMEDIATE,70014,4479,1,string
